I´ll say Schwechat is my favourite airport. Always really happy to take off and land in Vienna. Very modern and effective airport. A lot of very good options to fly from Vienna. I love airport facilities and its connection to their customers. Also services like check in and security check is quite fast and you can always meet nice personal with the smile on their faces working for you.,vie
Austrian lounge was very busy  not the best layover I have had. Reasonable selection of food and drink  and if it were not so busy there would have been great apron views.,vie
During my connection  I had to go through security twice even though I was on air-side. I will avoid VIE at all cost! Really badly designed medium size airport.,vie
Very nice airport. Always a pleasure to depart from VIE. Nice architecture and simple orientation. Fast security check. Very nice restaurants and shops in duty free zone. Haven´t tried lounges yet but I hope I can sometimes. :),vie
Very good and easy access to the airport by train if flight departs/arrives during the day (8am-10pm)  4 trains per hour from Vienna Central Station (Wien Mitte) plus 2 more from Main Station (Wien Hbf). During the night  unfortunately there are no train nor bus services  which is totally not understandable. New terminal (T3) is too dark  has way too little seating in gate areas and only few shops and restaurant  surely not sufficient for an airport of 30 million pax per annum. Wifi is free and works quite well. Baggage claim area can get overcrowded at times  is too small for the size of the airport. Also  only very few shops/restaurants at arrivals. Concourse D for non Schengen flights (T1) is nasty  however will be refurbished next year.,vie
I arrived from Serbia  got through passport check  then wanted to go to F gates  took like 25 minutes  had to take the bus transfer  although my friends with non EU passport got there in like 15 minutes without bus transfer. Transfer guy asked for boarding pass which I didn't have because I was booked on the flight by Air Serbia after cancelled flight.,vie
Nice  clean airport with good markings (instruction arrows). Low cost airlines have check-in in  let's say  slightly less reachable area  behind the landside road in front of the terminal building. But that's no surprise in compare to other airports  too. There is enough of seating in terminals but I would also appreciate something softer  more comfortable for night waiting  which you will not find here. Transport between the city of Vienna and the airport is high-level by modern green "CAT train". It takes 15-20 minutes. Price over 10€. WiFi on the airport works well and you don't have to sign up anywhere to connect. Most of toilets are downstairs  what may be a problem for less mobile persons. Information desk was hard to find for me. The styling of the airport is quite dark  what may some people don't like.,vie
The airport was too far away from the city and the taxi was expensive. Installations were nice and clean.,vie
The ground handling (check-in and boarding) could be faster. But I know the whole industry is short on people.,vie
Vienna Airport  although quite new  is a little cramped and crowded. Small corridors and the lack of daylight and open space is not really state-of-the art for a newly build airport. On the other hand  it's one of the few airports that can handle changing times below 45 minutes perfectly without stressing the passenger. Immigration is well organised and baggage delivery is one of the fastest I've seen on and international airport of this size.,vie
